sequence	frame																
	label																
	tags																
96	0	0.9384963512420654	0.9771232008934021	0.9332758188247681	0.8630902171134949	0.9042868614196777	0.9808858036994934	0.9784340858459473	0.9692224860191345	0.914474606513977	0.9906454682350159	0.8335394859313965	0.891387939453125	1.0004150867462158	0.9001129269599915	0.973223090171814	0.9155005216598511
97	0	0.937117338180542	0.8894418478012085	0.928253710269928	0.8862006068229675	0.9067676663398743	0.9146510362625122	0.9619119763374329	0.9083353281021118	0.9291430115699768	0.9639453291893005	0.8755843639373779	0.9322217106819153	0.9318121075630188	0.8866066336631775	0.8804926872253418	0.9159961938858032
98	0	0.9887129664421082	0.9818903803825378	0.9357431530952454	0.9279537200927734	0.9161489009857178	0.9852889776229858	1.0006691217422485	0.9572500586509705	0.9741162061691284	0.9775659441947937	0.8706412315368652	0.9314815402030945	1.1148202419281006	0.9451918005943298	1.024498701095581	1.2688276767730713
99	0	0.9854140877723694	0.9568390250205994	0.9655709266662598	0.8781781196594238	0.939550518989563	0.9883989691734314	1.007282018661499	0.9642173647880554	0.950639009475708	0.9675955176353455	0.9013155698776245	0.9789353013038635	0.9877618551254272	0.935045063495636	0.9556862711906433	1.1765953302383423
100	0	0.9944478869438171	0.9467653632164001	0.9420274496078491	1.0060135126113892	0.9235110878944397	0.9551723003387451	0.9602442383766174	1.0047863721847534	0.96244215965271	0.933914840221405	0.8659733533859253	0.9288470149040222	1.0355489253997803	0.9479212760925293	1.0693484544754028	1.0736688375473022
101	0	0.9073368906974792	0.9367586374282837	0.9342858195304871	0.8180821537971497	0.8902888298034668	0.945465624332428	1.0349467992782593	0.9449587464332581	0.9529822468757629	1.000679850578308	0.841025710105896	0.930422306060791	0.9372960329055786	0.934661865234375	0.9311774969100952	0.93125319480896
102	0	0.9672648906707764	0.9021573066711426	0.9063737392425537	0.8566027879714966	0.9285364747047424	0.960670530796051	0.9291908740997314	1.024126410484314	0.9235002398490906	1.0366746187210083	0.8996049761772156	0.902641236782074	0.8908903002738953	1.401776671409607	1.0397279262542725	0.8867822289466858
103	0	0.9480049014091492	0.9618383646011353	0.9315931797027588	0.8511362671852112	0.884388267993927	0.9617434740066528	0.9505273103713989	0.9487268328666687	0.898254930973053	0.963984489440918	0.8517717123031616	0.85068279504776	0.964532196521759	1.0098029375076294	0.9364137053489685	0.9052903056144714
104	0	0.949815571308136	0.8623189330101013	0.8900294899940491	0.8548677563667297	0.8994322419166565	0.8964549899101257	0.9284678101539612	0.9125766754150391	0.8996509313583374	1.0036851167678833	0.8405557870864868	0.9533475637435913	0.9453286528587341	0.9098783731460571	0.97556471824646	0.9350767135620117
105	0	0.9098498821258545	0.9672666192054749	0.9386290311813354	0.8484019041061401	0.8846991658210754	0.9535410404205322	0.984763503074646	0.9652992486953735	0.9228366017341614	0.9972583651542664	0.803093433380127	0.9072744846343994	0.9728113412857056	0.8539543151855469	0.9593438506126404	0.9207406044006348
106	0	0.9823965430259705	0.9201458692550659	0.935242772102356	0.8633480668067932	0.9384739398956299	0.9521173238754272	0.9749430418014526	0.9964148998260498	0.9419572353363037	0.9881095886230469	0.8837973475456238	0.9264602661132812	1.0485109090805054	0.952680766582489	1.0036568641662598	0.9301260709762573
107	0	0.9699835777282715	0.9504896402359009	0.9561817049980164	0.8805241584777832	0.9113753437995911	0.9670746922492981	0.9697876572608948	0.9739641547203064	0.9795036911964417	0.9733055233955383	0.8325698971748352	0.8946698904037476	1.0199322700500488	0.9218732714653015	1.0029597282409668	0.9269415736198425
108	0	0.9395888447761536	0.9150580167770386	0.9143029451370239	0.8183315396308899	0.9058340787887573	0.9200106859207153	0.9920125603675842	0.9491574764251709	0.9318227767944336	0.9742576479911804	0.8127484917640686	0.9795894026756287	0.9482114315032959	0.9061518311500549	0.9270042181015015	0.9289243817329407
109	0	0.9523981213569641	0.9542718529701233	0.9614548087120056	0.8753818869590759	0.917641818523407	0.9210264682769775	0.9658247232437134	0.9412381052970886	0.9247590899467468	1.04695463180542	0.8291540741920471	0.8031501770019531	0.851713240146637	0.8822014927864075	1.0262761116027832	0.8641834855079651
110	0	0.9881598353385925	0.9408710598945618	0.9164718389511108	0.8344448804855347	0.8960816264152527	0.929622232913971	0.9777460098266602	0.9813333749771118	0.9408797025680542	0.9762540459632874	0.8642054200172424	0.9618618488311768	0.9223232269287109	0.8545013070106506	0.8935034871101379	0.894789457321167
111	0	0.9125292301177979	0.9102221727371216	0.9135275483131409	0.825780987739563	0.8968973159790039	0.9388272762298584	0.9793482422828674	0.9231051206588745	0.9357749223709106	0.994369626045227	0.8126703500747681	0.8607765436172485	0.9945685267448425	0.8868921399116516	1.020446538925171	0.902997612953186
112	0	0.9744864702224731	0.8863862752914429	0.9128487706184387	0.8332189917564392	0.9349212646484375	0.9201245307922363	0.9438965916633606	0.9598103761672974	0.892702579498291	0.9546101689338684	0.8576993942260742	0.9462927579879761	0.943702220916748	0.9238277077674866	0.9120969176292419	0.9106136560440063
113	0	0.8989667892456055	0.9014330506324768	0.919026792049408	0.8426001667976379	0.8824180364608765	0.9423558712005615	0.9492594599723816	0.9222990274429321	0.9238986372947693	0.945275068283081	0.8125278353691101	0.9380772709846497	0.9441373348236084	0.8583360910415649	0.9640034437179565	0.891920268535614
114	0	0.951163113117218	0.8879215121269226	0.896492600440979	0.8581604361534119	0.9070730805397034	0.9405801296234131	0.9193965792655945	0.9336367249488831	0.8855066895484924	1.0094071626663208	0.8433735370635986	0.9352101683616638	0.9514629244804382	0.9019036293029785	0.9711061120033264	0.911750316619873
115	0	0.9127047657966614	0.9323587417602539	0.9354706406593323	0.8257939219474792	0.8844688534736633	0.938097357749939	0.9431700706481934	0.9614973664283752	0.9441729784011841	0.9932458996772766	0.8407430648803711	0.8426080942153931	0.9270360469818115	1.1635173559188843	0.9442055225372314	0.8970491290092468
116	0	0.935867965221405	0.9105710983276367	0.9370797872543335	0.8306791186332703	0.9159795045852661	0.9666248559951782	0.9609771370887756	0.9662593603134155	0.9662513732910156	1.034226894378662	0.8610938787460327	0.8974376320838928	0.8548202514648438	1.0388429164886475	0.9281777739524841	0.9261347651481628
117	0	0.95229572057724	0.9920719265937805	0.9597998857498169	0.8806384205818176	0.9297494888305664	0.9705533981323242	0.994862973690033	0.9920409321784973	0.9796439409255981	0.9990984201431274	0.8263563513755798	0.9185553193092346	0.9897040724754333	0.9683246612548828	0.9626849889755249	0.9310231804847717
118	0	0.9975284337997437	0.9152175784111023	0.9619128704071045	0.8848292827606201	0.9648941159248352	0.9662221074104309	0.9933772683143616	0.9539743065834045	0.9504242539405823	0.9539505243301392	0.9258376955986023	0.9440725445747375	0.9777699112892151	0.9998779296875	0.9137189388275146	0.9041672348976135
119	0	0.9645484089851379	0.9223911166191101	0.9335614442825317	0.8893111348152161	0.8845286965370178	0.9220125675201416	0.944270670413971	0.956893265247345	0.9177808165550232	1.001228928565979	0.8084112405776978	0.9041499495506287	0.9961819648742676	0.845564603805542	0.9667938947677612	0.8689342141151428
120	0	0.9090452194213867	0.9473102688789368	0.9057782292366028	0.8022279739379883	0.8847164511680603	0.8887485861778259	1.0288269519805908	0.931467592716217	0.9402573704719543	0.9941132664680481	0.8439396619796753	0.9688063859939575	0.902235746383667	0.8755655288696289	0.8856385946273804	0.8946610689163208
121	0	0.9243992567062378	0.9407024383544922	1.1283084154129028	0.8648427724838257	0.9280177354812622	0.9534169435501099	0.9650295376777649	0.9719105958938599	0.9238313436508179	0.9422171115875244	0.8419726490974426	0.9577103853225708	1.003342628479004	0.8953931927680969	1.0336333513259888	0.890001118183136
122	0	0.9160515666007996	0.9068589806556702	0.9570155143737793	0.8729250431060791	0.9120210409164429	0.9097655415534973	0.969406247138977	0.9299889206886292	0.8835976719856262	1.0158852338790894	0.8147984147071838	0.9433674216270447	0.9253446459770203	0.8830605149269104	0.9054512977600098	0.8967069387435913
123	0	0.8984213471412659	0.9174962043762207	0.9091384410858154	0.8663879036903381	0.9092940092086792	0.905917227268219	0.9449885487556458	0.9558935761451721	0.8990799188613892	0.9988569617271423	0.8081138730049133	0.8695573210716248	0.8692998290061951	0.8641607761383057	0.9642808437347412	0.8681129813194275
124	0	0.9464958906173706	0.8930637240409851	0.8970776200294495	0.8098549246788025	0.8861172199249268	0.9082344770431519	0.9344071745872498	0.9329962134361267	0.8910675644874573	1.0248714685440063	0.8106611967086792	0.9310981035232544	0.9134186506271362	0.8403535485267639	0.9045381546020508	0.8502696752548218
125	0	0.9465267658233643	0.9099406599998474	0.8766119480133057	0.8016736507415771	0.9437689781188965	0.9274216294288635	0.9345011711120605	0.9798017144203186	0.9113680124282837	1.0126858949661255	1.0459989309310913	0.9005528688430786	0.9330001473426819	0.8383936882019043	0.9412168264389038	0.8923065662384033
126	0	0.9547792077064514	0.9288961887359619	0.9039915800094604	0.8205944299697876	0.8792853355407715	0.8959169983863831	0.963691771030426	0.9369691014289856	0.8922202587127686	1.022682785987854	0.8372483849525452	0.8925013542175293	0.9152219891548157	0.8714376091957092	0.8777275681495667	0.8609293699264526
127	0	0.9186034798622131	0.8963700532913208	0.8893702626228333	0.8480813503265381	0.8992097973823547	0.9013028740882874	0.9684494137763977	0.9042783379554749	0.929702639579773	1.0329275131225586	0.7855591773986816	0.9454950094223022	0.924126148223877	0.8632963299751282	0.9865419864654541	0.9205667972564697
128	0	0.9787314534187317	0.9521042704582214	0.9593721628189087	0.7979613542556763	0.9295572638511658	0.9279205203056335	1.0259075164794922	0.9463818669319153	1.6008275747299194	0.9987909197807312	0.8295446038246155	0.9072381258010864	0.8904312252998352	0.9227453470230103	0.9472955465316772	0.9204374551773071
129	0	0.956255316734314	0.9227045178413391	0.9059630632400513	0.8630774021148682	0.9309584498405457	0.9030721783638	0.937283456325531	0.9381623864173889	1.1529372930526733	0.8899625539779663	0.8861296772956848	0.8704193830490112	0.9414047002792358	0.9504192471504211	1.0746890306472778	0.8872812390327454
130	0	0.9077438712120056	0.9452400207519531	0.9210090041160583	0.8302546143531799	0.897117018699646	0.9203713536262512	1.0162018537521362	0.9047773480415344	0.995011031627655	0.9723061323165894	0.8132664561271667	0.9201302528381348	0.9128267168998718	0.9000478386878967	0.9569931626319885	0.9215765595436096
131	0	0.925388514995575	0.8521140217781067	0.8620958924293518	0.8032309412956238	0.8676323294639587	0.8730641603469849	0.9417008757591248	0.9172523021697998	0.8752470016479492	0.9283073544502258	0.8176516890525818	0.8932172656059265	0.8858148455619812	0.8747498393058777	0.9700188040733337	0.9568817615509033
132	0	0.8915342688560486	0.9369767308235168	0.8966138362884521	0.8237977623939514	0.8492918014526367	0.9320870637893677	0.9432188272476196	0.9050289988517761	0.8794580698013306	0.9643990397453308	0.8300688862800598	0.921319305896759	0.8773285150527954	0.8683568835258484	0.9238988161087036	0.9090107083320618
133	0	0.9265199899673462	0.8705275654792786	0.8733167052268982	0.8143988251686096	0.89205002784729	0.8841256499290466	0.9282625913619995	0.9396910071372986	0.9089807868003845	0.9180328845977783	0.8348995447158813	0.9020605683326721	0.9102545380592346	0.8756876587867737	1.0173063278198242	0.9177955985069275
134	0	0.8724821209907532	0.9158379435539246	0.8943778872489929	1.009704351425171	0.8653253316879272	0.904053270816803	0.9542586207389832	0.9096133708953857	0.8866987228393555	0.9806212782859802	0.8251258134841919	0.859364926815033	0.8943605422973633	0.8633021712303162	0.9484280347824097	0.8870665431022644
135	0	0.9303174614906311	0.8331384062767029	0.8607689738273621	0.8092489838600159	0.8798373937606812	0.8711908459663391	0.9070594310760498	0.92499178647995	0.9063630700111389	0.9168387055397034	0.8610519170761108	0.9183239936828613	0.9158369302749634	0.8782253861427307	0.9124751687049866	0.8962892889976501
136	0	0.9248645305633545	0.8826524615287781	0.859918475151062	0.7628235220909119	0.9357213377952576	0.8855984210968018	0.9805757403373718	0.9081860780715942	0.9011659026145935	0.9597339630126953	1.0677754878997803	0.8672983646392822	0.8370621800422668	0.8669193983078003	0.9150910973548889	0.8520063757896423
137	0	0.8952623009681702	0.8440794944763184	0.8569632768630981	0.8279054760932922	0.8531821966171265	0.8620773553848267	0.8903380036354065	0.9118346571922302	0.8914576768875122	0.89092618227005	0.8016103506088257	0.859310507774353	0.9420193433761597	0.8381999135017395	0.8873053193092346	0.8873746395111084
138	0	0.8688958287239075	0.9346828460693359	0.887976884841919	0.7909548878669739	0.8828943967819214	0.9080610275268555	0.9989185333251953	0.90757155418396	0.9533812403678894	0.9179696440696716	0.8353670835494995	0.9201891422271729	0.905094563961029	0.9053238034248352	0.8353562355041504	0.9098573923110962
139	0	0.9311012625694275	0.8414303064346313	0.8922073841094971	0.8505024909973145	0.9055635333061218	0.8760350346565247	0.9154635667800903	0.9385903477668762	0.9191716313362122	0.9297047853469849	0.8428736925125122	0.9326146841049194	0.9484828114509583	0.8903915286064148	0.9466225504875183	0.92229163646698
140	0	0.891119658946991	0.8795199990272522	0.8909599184989929	0.8107290863990784	0.8952359557151794	0.9250635504722595	0.9519721865653992	0.9176598787307739	0.9762246608734131	0.9637568593025208	0.8331849575042725	0.9207687973976135	0.9631316065788269	0.9081809520721436	0.9597586393356323	0.9347554445266724
141	0	0.9048368334770203	0.8498350977897644	0.8552689552307129	0.8445834517478943	0.855726957321167	0.8837366700172424	0.9070204496383667	0.9209501147270203	0.8909621834754944	0.9707274436950684	0.8332475423812866	0.9133766293525696	0.9423632025718689	0.8440420031547546	0.8721573352813721	0.9133853316307068
142	0	0.8729701042175293	0.8548849821090698	0.8884378671646118	0.787800133228302	0.8639553785324097	0.8879256248474121	0.8895015716552734	0.8887524008750916	0.9195952415466309	0.935553789138794	0.8392685055732727	0.8937527537345886	0.9418988823890686	0.8943930268287659	0.8984037041664124	0.8378444314002991
143	0	0.8829030394554138	0.8427395224571228	0.8473838567733765	0.8512678146362305	0.8725720047950745	0.8618987202644348	0.9265429377555847	0.8852845430374146	0.8723927736282349	0.9051749110221863	0.8255037069320679	0.89031982421875	0.9358300566673279	0.8675602078437805	0.878040075302124	0.8818765878677368
144	0	0.8958361148834229	0.8954593539237976	0.9016883969306946	0.7991707921028137	0.8630305528640747	0.8889163732528687	0.9309438467025757	0.9198815226554871	0.9237127304077148	0.9319724440574646	0.8229396343231201	0.9189550280570984	0.8843950033187866	0.8941879272460938	0.9700592160224915	0.8933488130569458
145	0	0.8931335210800171	0.8987818360328674	0.8952304124832153	0.8174307346343994	0.9165744185447693	0.9152465462684631	0.9566740989685059	0.9060536623001099	0.9477884769439697	0.9805383682250977	0.8849765658378601	0.94389808177948	0.9205026626586914	0.9344559907913208	0.8704941868782043	0.9429606795310974
146	0	0.9584741592407227	0.9144197106361389	0.9678335189819336	0.86101895570755	0.9446603059768677	0.934654712677002	0.9400089979171753	0.951511025428772	0.9816623330116272	0.939092218875885	0.8958268165588379	0.8873358368873596	0.96476149559021	0.9477081894874573	1.0246647596359253	1.0023117065429688
147	0	0.8644474744796753	0.8690924644470215	0.9083787798881531	0.8293416500091553	0.948225736618042	0.9395155310630798	0.955263078212738	0.8691152334213257	0.9200289845466614	0.9083206057548523	0.8542158603668213	0.8619319796562195	0.9729855060577393	0.9459362030029297	0.8634463548660278	0.8675745725631714
148	0	0.9220045804977417	0.8311089873313904	0.8947622179985046	0.8550601601600647	0.8882617354393005	0.8607587814331055	0.8950843811035156	0.9027416110038757	0.901180624961853	0.9287285804748535	0.8313573598861694	0.8651129007339478	0.9469035267829895	0.8887215256690979	0.8659157752990723	0.8926860094070435
149	0	0.8646721243858337	0.8742841482162476	0.8839579224586487	0.8107391595840454	0.8828538656234741	0.9025433659553528	0.9232388138771057	0.8849097490310669	0.8817093372344971	0.9263643622398376	0.8192376494407654	0.8356884121894836	1.0052303075790405	0.8717221617698669	0.9830330014228821	0.8630871176719666
